Anger-1.wav | it is frustrating waiting on hold to speak to a human
Anger-2.wav | I want you to act like he's coming back, both of you. Don't think I haven't noticed you since he invited her here. I won't stand for any nonsense.
Anger-3.wav | Tired of people going  five  zero  six  zero  down my side street. There are kids and animals here and the police never do anything about these wreckless drivers.
Anger-4.wav | All right. All right. Listen to me.
Anger-5.wav | People not cueing in the dining hall.
Anger-6.wav | When my dress and a few other things were stolen from my wardrobe.
Anger-7.wav | What does that mean? Me above all? What does that mean?
Anger-8.wav | i got so angry when a friend of mine tried to make a pass at my girlfriend. I am thinking about confronting him.
Anger-9.wav | I was so angry when i saw my brother lighting a firecracker tied to my dog's tail. i have never been that angry in my life.
Anger-10.wav | During college, I was bullied.
Anger-11.wav | My cousins were playing at home and one of them broke a decorative object which was very precious to me.
Anger-12.wav | I spilled coffee all over my keyboard.
Anger-13.wav | My father called me and told me that my mother disapproved my behaviour in the weekend. However, he didn't tell me the details and left me with unanswered questions.
Anger-14.wav | Wow, really. The car has long been produced since  seven  generations you know
Anger-15.wav | when someone tell me a lie and i found it, i was at the peak of furious
Anger-16.wav | My dog keeps running around the yard in the spot where I just planted sod. I thought the grass was good to go but it looks like he's destroyed it.
Anger-17.wav | It's PR. Somebody sold you a bill of goods that this wonderful event is going to take place on the beach.
Anger-18.wav | A close friend first said he accepted an agreement, but later used that agreement as a reason for attacking me.
Anger-19.wav | I was waiting for a package and I watched the mailman drive by my house without delivering it.
Anger-20.wav | that's neat and a very worth accomplishment
Anger-21.wav | My mom cheated on my dad!
Anger-22.wav | But you kept saying my flashlight as if somehow it's just yours. I mean how is it supposed to make me feel?
Anger-23.wav | I came home from vacation to find my home had been broken into. They stole my grandmothers broach.
Anger-24.wav | Oh, you're not going like this.
Anger-25.wav | I lost another wallet today. I just can't keep up with those things
Anger-26.wav | My Board of Directors is going around me to my staff.
Anger-27.wav | While my car was parked outside my house, someone put a huge dent in it during the night. No insurance card, no nothing, just drove off.
Anger-28.wav | Please, I don't think that's necessary. I'm just asking, maybe you could call over and say that somebody miss informed her because I didn't pick to stand in this line. I asked them where to stand, and they told me here.
Anger-29.wav | Where I live it's forecasted to rain all week.
Anger-30.wav | Someone backed into my car in the parking lot! They didn't even leave a note!
Anger-31.wav | I was expecting our anniversary avidly. But on the day my better half had work in her native place. So she went and I was alone here. Also in my mind pressure she forget to wish me.
Anger-32.wav | What's their Ranking in the NBA?
Anger-33.wav | I found out my brother in law's wife was cheating on him with MY brother. I can't believe it!
Anger-34.wav | I know that, mom. Just you help me stay here.
Anger-35.wav | I was moving some furniture and all of a sudden it fell apart. I guess the furniture was made out of cheap wood. I was so ticked off when that happened.
Anger-36.wav | the last person i talked to said they killed a rabbit
Anger-37.wav | I've already looked, thank you very much and because we've filled out paperwork if it shows up we will send it to you but otherwise what we can do is reimburse your fifty dollar.
Anger-38.wav | How can i not be how I am when my wife wasted all my retirement money
Anger-39.wav | Do you have a supervisor?
Anger-40.wav | My sister borrowed some LP records for a party. She had left them in the car on curatao. Due to the heat they were crooked, so I couldn't play them again.
Anger-41.wav | finally and forever
Anger-42.wav | I was at a baseball game and this guy heckled a kid an i got into an argument with i'm
Anger-43.wav | I cleaned up my whole house the other day when the kids were at summer camp. I left the house to run an errand last night. When I got back home the house was a complete mess again! I was ticked!
Anger-44.wav | Why shouldn't he dream about him, walk around during the night, looking for him um. Do we contradict him? Do we say outright that we don't have any hope anymore, that we haven't had any of for years now?
Anger-45.wav | While having a discussion with my mother, I realized that she does not for a moment doubt the justification of her making the decisions concerning my life.
Anger-46.wav | A feast central to the Christian liturgical year, it is preceded by the season of Advent or the Nativity Fast and initiates the season of Christmastide, which historically in the West lasts twelve days
Anger-47.wav | I'm so mad. Some guy hit my car while I was siting at a light and then ran off!
Anger-48.wav | When a girl left me.
